LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.221458435,-118.461875916,381538156534221452122893639_381536653534221450122980819,2019,1,0,0,0,0,0,1
34.237247467,-118.432701111,3815672745342372467061901306_3815673475342372986391860536,2019,1,0,0,0,0,0,1
34.221561432,-118.447792053,3815521755342214656960941958_381552187534221581697188651,2019,1,0,0,0,0,0,1
34.235435486,-118.453269958,3815468975342354284075471568_3815464645342354291877012422,2019,1,0,0,0,0,0,1
34.235435486,-118.453269958,3815464645342354291877012422_3815468975342354284075471568,2019,1,0,0,0,0,0,1
34.213169098,-118.449234009,381550727534213200370572139_3815508425342129387506647823,2019,1,0,0,0,0,0,1
34.251598358,-118.441978455,3815581215342515059416735137_381558013534251606122993154,2019,0,0,1,0,0,0,1
34.221481323,-118.457214355,3815429225342214814185744863_381542539534221479122724353,2019,1,0,0,0,0,0,1
34.221496582,-118.454421997,3815458085342215006424670746_3815450285342214984075632006,2019,1,0,0,0,0,0,1
34.221298218,-118.448776245,3815512885342206424909462348_3815512825342214086960941955,2019,1,0,0,0,0,0,1
34.193645477,-118.544746399,3814552285341937496397022825_3814552265341931754039031406,2019,1,0,0,0,0,0,1
34.264709473,-118.502258301,381497721534264777123099387_3814977195342646576762955258,2019,1,0,0,0,1,0,0
34.257198334,-118.454246521,381545716534257216123031612_3815458665342572157048220877,2019,0,0,1,0,0,1,0
34.228279114,-118.469856262,3815301405342281826672932981_381530142534228300123167973,2019,1,0,0,0,0,0,1
34.228279114,-118.469856262,381530142534228300123167973_3815301405342281826672932981,2019,1,0,0,0,0,0,1
34.17924881,-118.592796326,3814072105341791536146854132_38140721253417927019344653,2019,1,0,0,0,0,1,0
34.192668915,-118.588424683,3814115455341917064038489244_3814115485341928477202996282,2019,0,1,0,0,0,1,0
34.192668915,-118.588424683,3814115485341928477202996282_3814115455341917064038489244,2019,0,1,0,0,0,1,0
34.251960754,-118.407142639,38159282853425198721490282_3815933365342515106792145379,2019,1,0,0,0,0,1,0
34.264831543,-118.423843384,381576192534264852122651624_3815761385342648119416735133,2019,1,0,0,0,0,0,1
34.255031586,-118.406509399,381595122534256247122638605_381593487534255020123225450,2019,0,0,1,0,0,0,1
34.212184906,-118.588478088,3814114945342126004020620863_3814114975342120186403151685,2019,1,0,0,0,0,1,0
34.220291138,-118.566688538,38143332053422028029409701_3814333215342204076543587681,2019,1,0,0,0,0,0,1
34.217877,-118.563396,381436604534218029123018678_38143661153421569010295989563,2019,1,0,0,0,0,1,0
34.193790436,-118.588569641,3814115465341937881831589383_3814113705341937905950492559,2019,0,0,1,0,0,1,0
34.193790436,-118.588569641,3814113705341937905950492559_3814115465341937881831589383,2019,0,0,1,0,0,1,0
34.202999115,-118.466201782,381533789534203014123036303_3815337945342028164075843687,2019,1,0,0,0,1,0,0
34.22164917,-118.398780823,381600194534221658122933933_381601250534221665123045359,2019,1,0,0,0,0,0,1
34.22164917,-118.398780823,381601250534221665123045359_381600194534221658122933933,2019,1,0,0,0,0,0,1
34.175235748,-118.477279663,381522348534176113369784652_3815228095341750239914123537,2019,1,0,0,0,0,0,1
34.186660767,-118.466171265,3815339925341866686831691432_381533817534186670123036279,2019,1,0,0,1,0,0,0
34.219829559,-118.428314209,381572222534219854123529918_381571204534219867122990882,2019,1,0,0,0,0,0,1
34.242729187,-118.555625916,3814449795342427534036877696_3814442475342427534036877697,2019,1,0,0,0,0,0,1
34.242729187,-118.555625916,3814442475342427534036877697_3814449795342427534036877696,2019,1,0,0,0,0,0,1
34.190570831,-118.553451538,3814466385341905856543590262_381446491534190592123581596,2019,1,0,0,0,0,1,0
34.190570831,-118.553451538,381446491534190592123581596_3814466385341905856543590262,2019,1,0,0,0,0,1,0
34.23575592,-118.562301636,3814376755342356006762917280_3814376755342360494073438221,2019,1,0,0,0,0,0,1
34.242721558,-118.579780579,381420177534242742122610161_3814203315342427446762917260,2019,1,0,0,0,1,0,0
34.228221893,-118.566703796,381433309534228239123328813_3814333075342281216403370224,2019,1,0,0,0,0,1,0
34.228221893,-118.566703796,3814333075342281216403370224_381433309534228239123328813,2019,1,0,0,0,0,1,0
34.228279114,-118.457473755,381542520534228305122724366_381542518534228130370462016,2019,0,0,1,0,0,0,1
34.265987396,-118.439743042,3815606765342655898329249997_3815602055342660248329250004,2019,1,0,0,0,0,0,1
34.166660309,-118.590827942,3814091885341667856782179969_381409169534166648122580212,2019,1,0,0,0,0,1,0
34.221458435,-118.460876465,381538865534221458122893547_3815393745342214614075632004,2019,1,0,0,0,0,1,0
34.221458435,-118.460876465,3815393745342214614075632004_381538865534221458122893547,2019,1,0,0,0,0,1,0
34.228279114,-118.456481934,3815439275342282847229262211_3815430345342283024075649574,2019,1,0,0,0,0,0,1
34.193828583,-118.557868958,381442113534193834122808266_3814422015341938346298630017,2019,0,0,1,0,0,1,0
34.193828583,-118.557868958,3814422015341938346298630017_381442113534193834122808266,2019,0,0,1,0,0,1,0
34.228279114,-118.46988678,381530142534228300123167973_3815300535342283016672932979,2019,0,0,1,0,0,1,0
34.228279114,-118.46988678,3815300535342283016672932979_381530142534228300123167973,2019,0,0,1,0,0,1,0
34.221679688,-118.414413452,3815855995342220974075987209_381585593534221672306526013,2020,1,0,0,0,1,0,0
34.221679688,-118.414413452,381585593534221672306526013_3815855995342220974075987209,2020,1,0,0,0,1,0,0
34.201187134,-118.590629578,3814093685342012175993868419_381409370534201116122902305,2020,0,0,1,0,0,1,0
34.186580658,-118.54473877,381455232534186603123414425_3814553725341866035993353431,2019,1,0,0,0,0,0,1
34.208431244,-118.499290466,381500725534208436122780545_3815006085342084367919490422,2019,1,0,0,0,0,0,1
34.228134155,-118.467658997,3815323915342280417168509854_3815323925342281375000147858,2019,1,0,0,0,0,1,0
34.196903229,-118.501358032,381498633534197120364057467_381498635534196379364057636,2019,1,0,0,0,0,1,0
34.235507965,-118.529747009,3814719185342355034036695566_3814687105342355094036695575,2019,1,0,0,0,0,0,1
34.180156708,-118.509544373,381490621534180150368237264_3814902735341801476782179908,2019,1,0,0,0,0,0,1
34.180156708,-118.509544373,3814902735341801476782179908_381490621534180150368237264,2019,1,0,0,0,0,0,1
34.185283661,-118.501205444,3814987915341853656487110688_3814987445341849338377386641,2019,0,0,1,0,0,1,0
34.193851471,-118.538612366,381461400534193860122994505_381459586534193859123126132,2019,1,0,0,0,0,0,1
34.193851471,-118.538612366,381459586534193859123126132_381461400534193860122994505,2019,1,0,0,0,0,0,1
34.154323578,-118.469284058,3815305775341543587413136168_3815307535341543297413136171,2019,1,0,0,0,0,0,1
34.166679382,-118.553466797,381446536534166681123200141_381444460534166687123200143,2019,1,0,0,0,0,0,1
34.208408356,-118.511169434,3814893095342084316792796077_3814859885342084204035533198,2019,1,0,0,0,0,1,0
34.208408356,-118.511169434,3814859885342084204035533198_3814893095342084316792796077,2019,1,0,0,0,0,1,0
34.264911652,-118.524398804,381475605534264912363560594_3814754085342649094821397256,2019,1,0,0,0,0,1,0
34.193840027,-118.541511536,381458493534193859123126135_381457750534193857152167013,2019,1,0,0,0,0,0,1
34.184638977,-118.448760986,3815511135341846617311044162_381551272534184663122993079,2019,1,0,0,0,1,0,0
34.266120911,-118.523429871,3814765505342659809465198861_381476548534266143122720327,2019,1,0,0,0,0,0,1
34.235710144,-118.501686096,3814979895342357611890109278_3814984405342357594020536206,2019,1,0,0,0,0,0,1
34.250240326,-118.500297546,3814991545342502607450935031_381499738534250253123117766,2019,1,0,0,0,0,0,1
34.210208893,-118.54045105,381459547534211108123436666_381459550534210205123555315,2019,1,0,0,0,0,0,1
34.185680389,-118.448730469,3815512725341856107437051881_381551271534185685122682444,2019,0,1,0,0,0,0,1
34.185680389,-118.448730469,381551271534185685122682444_3815512725341856107437051881,2019,0,1,0,0,0,0,1
34.201198578,-118.444358826,3815556315342010747544183451_381555631534201212123231021,2019,1,0,0,0,0,1,0
34.193920135,-118.466346741,381533805534193918123036291_3815336205341939167045887860,2019,1,0,0,0,0,0,1
34.193920135,-118.466346741,3815336205341939167045887860_381533805534193918123036291,2019,1,0,0,0,0,0,1
34.212070465,-118.464790344,3815352065342120807138036963_3815352275342120805549441907,2019,0,0,1,0,0,0,1
34.24300766,-118.502128601,3814977305342430155265163084_3814987715342430094037162168,2019,1,0,0,0,0,0,1
34.24300766,-118.502128601,3814987715342430094037162168_3814977305342430155265163084,2019,1,0,0,0,0,0,1
34.186660767,-118.453109741,381546907534186670123414350_3815468095341866717516898844,2019,1,0,0,0,0,1,0
34.183040619,-118.413787842,3815862035341829827543883730_3815862025341830567543883724,2019,1,0,0,0,0,0,1
34.221679688,-118.427490234,381572212534221666317106059_3815725555342216664076013406,2019,1,0,0,0,0,0,1
34.186668396,-118.448577881,381551270534186671122993081_3815514275341866717437051888,2019,1,0,0,0,0,0,1
34.186668396,-118.448577881,3815514275341866717437051888_381551270534186671122993081,2019,1,0,0,0,0,0,1
34.190574646,-118.422531128,381577467534190321122910696_3815774745341907154048658222,2019,1,0,0,0,0,0,1
34.191928864,-118.422523499,3815774775341912858747374090_381577479534191943122910698,2019,1,0,0,0,0,0,1
34.164878845,-118.39541626,381604606534164884123586572_3816043405341648864048900491,2020,1,0,0,0,0,0,1
34.164878845,-118.39541626,3816043405341648864048900491_381604606534164884123586572,2020,1,0,0,0,0,0,1
34.157611847,-118.431236267,3815689155341576206845213285_381568744534157620123031526,2019,1,0,0,0,0,0,1
34.175251007,-118.518760681,381481228534175262365367252_3814812295341751706408341202,2019,1,0,0,0,0,0,1
34.183860779,-118.544967651,3814550215341837997435510079_381455023534183878366738576,2019,1,0,0,0,0,1,0
34.186668396,-118.446632385,3815533695341866697544397733_3815529375341866684049020717,2019,1,0,0,0,0,0,1
34.186668396,-118.446632385,3815529375341866684049020717_3815533695341866697544397733,2019,1,0,0,0,0,0,1
34.215671539,-118.483680725,381516315534215705123507387_3815163155342153464035444174,2019,1,0,0,0,0,0,1
34.220611572,-118.544807434,381455155534220607123045546_3814553145342206097159747718,2019,0,0,1,0,0,1,0
34.175830841,-118.553436279,3814466605341758346265238717_381446515534175833122815791,2019,1,0,0,0,0,1,0
34.175830841,-118.553436279,381446515534175833122815791_3814466605341758346265238717,2019,1,0,0,0,0,1,0
34.208358765,-118.544776917,3814551885342082756397811561_38145518853420839335354872,2019,1,0,0,0,0,1,0
34.208358765,-118.544776917,38145518853420839335354872_3814551885342082756397811561,2019,1,0,0,0,0,1,0
34.165241241,-118.475036621,381525145534165205702979636_38152486953416527825456562,2023,1,0,0,0,0,0,1
34.188171387,-118.474327087,3815256365341914697117230066_3815256885341879307117230067,2021,1,0,0,0,0,0,1
34.232467651,-118.407905579,3815923115342324118362935602_381591870534232580358000704,2023,1,0,0,0,0,0,1
34.225780487,-118.473274231,381526757534228035627963308_381526710534225011362824649,2023,1,0,0,0,0,0,1
34.257701874,-118.435997009,381564902534256927364043017_381562033534259636297524298,2023,1,0,0,0,0,0,1
34.221664429,-118.469932556,3815300865342216946892781074_381530083534221414123045421,2021,1,0,0,0,0,0,1
34.235572815,-118.476402283,3815235225342355946710968068_381523665534235595122746824,2021,1,0,0,0,0,1,0
34.192481995,-118.474395752,381525599534193632362782340_381525633534191609293827863,2023,1,0,0,0,1,0,0
34.168952942,-118.468063354,381531882534168892305532343_3815319825341690847094867499,2023,1,0,0,0,0,0,1
34.173313141,-118.53578949,381464527534173261295426314_381464175534173318295426315,2023,1,0,0,0,0,0,1
34.18768692,-118.401496887,3815984995341875974051966444_381598213534189717361454325,2023,1,0,0,0,0,0,1
34.197143555,-118.474388123,38152563053419719226819493_3815255945341969067113560587,2023,1,0,0,0,0,0,1
34.266120911,-118.449775696,381550320534266129297522579_381550054534266107297522580,2023,1,0,0,0,0,0,1
34.186023712,-118.483650208,3815163435341858334046038024_381516339534186244293826196,2021,0,0,1,0,0,1,0
34.201080322,-118.528434753,3814705035342010854033816931_3814717165342010847370974547,2021,1,0,0,0,1,0,0
34.157821655,-118.453361511,38154686553415783459832561_38154588653415791135362999,2023,1,0,0,0,0,0,1
34.17653656,-118.468269348,3815316705341767377118722407_3815317915341763748534411097,2023,1,0,0,0,0,0,1
34.234256744,-118.425064087,381575430534233853123235551_381574883534234367122845971,2021,0,0,1,0,0,1,0
34.208328247,-118.566764832,3814332585342083586397811504_3814330275342083574049113517,2021,1,0,0,0,1,0,0
34.208328247,-118.566764832,3814330275342083574049113517_3814332585342083586397811504,2021,1,0,0,0,1,0,0
34.171279907,-118.525840759,381478137534171285305703287_381472870534171271697095128,2023,1,0,0,0,0,0,1
34.157829285,-118.468643188,3815313755341577517094867574_3815314635341579317094867572,2023,1,0,0,0,0,0,1
34.165328979,-118.487319946,381523781534165446702979641_381510997534165301305706186,2023,1,0,0,0,0,0,1
34.18497467,-118.473823547,381526115534185165293828100_381526204534184953293828101,2023,1,0,0,0,0,1,0
34.250896454,-118.428833008,381571592534250663364042766_381571258534250980364042767,2023,1,0,0,0,0,0,1
34.266231537,-118.445449829,381554239534266164297523310_381554588534266222297523311,2023,1,0,0,0,0,0,1
34.266475677,-118.444084167,381554588534266222297523311_381556295534266532297523294,2023,1,0,0,1,0,0,0
34.25868988,-118.437034607,381564902534256927364043017_381562033534259636297524298,2023,1,0,0,0,0,0,1
34.167850494,-118.496627808,3815044915341671146382480900_3815029035341681561733962057,2024,1,0,0,0,0,1,0
34.204040527,-118.473258972,3815267105342023337097321585_381526736534204280362708680,2023,1,0,0,1,0,0,0
34.222709656,-118.47354126,381526518534223283362688427_3815264465342226923085048185,2024,1,0,0,0,0,0,1
34.159507751,-118.463287354,38153782653415956835363002_381536288534159515269577317,2024,1,0,0,0,0,0,1
34.159496307,-118.461479187,3815388625341595257094867510_38153782653415956835363002,2024,1,0,0,0,0,0,1
34.178508759,-118.469276428,3815307095341785597118722411_381530850534178347701900006,2024,1,0,0,0,0,1,0
34.195072174,-118.474205017,381525801534194134362702651_381525772534195834362703427,2024,1,0,0,0,0,0,1
34.155574799,-118.440589905,3815596045341556013786108823_38155837053415539335362996,2024,1,0,0,0,0,0,1
34.156459808,-118.468711853,3815317245341553907094867543_3815310515341572157273692957,2024,1,0,0,0,0,0,1
34.165225983,-118.480819702,381511390534165130305706226_3815228545341652836379965218,2024,1,0,0,0,0,1,0
34.242721558,-118.588569641,381411440534242738122684519_3814114425342421704035394778,2021,0,0,1,0,1,0,0
34.242721558,-118.588569641,3814114425342421704035394778_381411440534242738122684519,2021,0,0,1,0,1,0,0
34.2029953,-118.485931396,381514062534203007123203677_381514059534202179123203674,2021,1,0,0,0,0,0,1
34.193908691,-118.484603882,3815152825341939174269165967_3815157145341939184039202045,2021,0,0,1,0,1,0,0
34.179210663,-118.590393066,3814096855341792626090889611_381409526534179273123570888,2021,0,0,1,0,1,0,0
34.164047241,-118.422515869,3815774705341642929675777481_381577464534163048122910672,2021,1,0,0,0,0,0,1
34.233093262,-118.449989319,3815499015342331489416728605_3815503285342331484917630184,2021,1,0,0,0,0,0,1
34.209430695,-118.428756714,381571292534209436122873249_3815708835342094368218315107,2021,1,0,0,0,0,0,1
34.209430695,-118.428756714,3815708835342094368218315107_381571292534209436122873249,2021,1,0,0,0,0,0,1
34.22177124,-118.473083496,381526903534221741362690566_381526922534224451362826332,2024,1,0,0,0,0,1,0
34.177455902,-118.468658447,3815313085341775517118722409_3815314435341772697118722408,2024,1,0,0,0,0,0,1
34.204879761,-118.473251343,381526736534204280362708680_3815267455342051717097285384,2024,1,0,0,0,0,0,1
34.201339722,-118.472480774,3815275425342013407097321602_3815275365342012494075773109,2024,1,0,0,0,0,0,1
34.173454285,-118.539413452,381462510534173389295426641_381460073534173417295426284,2024,1,0,0,0,0,0,1
34.231658936,-118.404975891,381594519534231705340151122_3815964765342314271832147133,2024,1,0,0,0,0,0,1
34.257709503,-118.436004639,381564902534256927364043017_381562033534259636297524298,2024,1,0,0,0,0,0,1
34.173183441,-118.536247253,381463489534173190295421036_381463806534173169295421037,2024,1,0,0,0,0,0,1
34.163169861,-118.470489502,381529564534163305305532701_381529393534163092305532787,2024,1,0,0,0,0,0,1
34.172912598,-118.567047119,3814328275341729356090812054_381437637534173340697095644,2024,1,0,0,0,0,0,1
34.20798111,-118.473449707,381526539534208246362709558_3815265285342070807113560613,2024,1,0,0,0,0,0,1
34.164188385,-118.473213196,3815267625341641699276339553_3815269495341640117094867531,2024,1,0,0,0,0,0,1
34.154380798,-118.397674561,381602158534154408299534959_381602596534154372299534957,2024,1,0,0,0,0,0,1
34.170528412,-118.501525879,3814981065341706516382480887_38149864253417046715307193,2024,1,0,0,0,0,0,1
34.159881592,-118.467071533,381533158534159831269577510_381532652534159981269577511,2024,1,0,0,0,0,1,0
34.232452393,-118.409759521,381590235534232219340151761_381590110534232610340151752,2024,1,0,0,0,0,1,0
34.156162262,-118.401924133,3815981295341561211969137141_3815976295341563231969137142,2024,1,0,0,0,0,0,1
34.249034882,-118.472450256,381527563534249094362727392_3815275435342488477113560632,2024,1,0,0,0,0,0,1
34.172336578,-118.533180237,381466209534172615295421674_381466888534172324295421044,2024,1,0,0,0,0,0,1
34.261821747,-118.398956299,3816002415342612867291061448_3816010615342618843496951580,2021,1,0,0,0,1,0,0
34.231784821,-118.40398407,381596134534231880123302135_3815957905342316287071478520,2021,0,0,1,0,0,0,1
34.208335876,-118.588485718,381411505534208318122873050_3814115055342084316397795645,2021,1,0,0,0,0,0,1
34.261096954,-118.502288818,381497688534261152122974021_3814976875342610776762955245,2021,1,0,0,0,0,1,0
34.261096954,-118.502288818,3814976875342610776762955245_381497688534261152122974021,2021,1,0,0,0,0,1,0
34.245674133,-118.423576355,381574447534247495122422025_381577279534244833364042432,2024,1,0,0,0,0,1,0
34.156105042,-118.402305603,3815975855341561456354846152_3815978765341560366354846154,2024,1,0,0,0,0,0,1
34.170833588,-118.501831055,381498716534170623697093065_3814979815341708681733962066,2024,1,0,0,0,0,0,1
34.164749146,-118.473251343,381526341534164279702979671_381526760534164770702979672,2024,1,0,0,0,0,1,0
34.156784058,-118.404624939,3815954895341567776354846161_381594929534156803805394802,2023,1,0,0,1,0,0,0
34.168144226,-118.583702087,3814164865341681571738712263_38141553553416806634018768,2024,1,0,0,0,0,1,0
34.169776917,-118.536010742,3814639965341697215994465812_3814639975341698026032494269,2021,1,0,0,0,0,0,1
34.177749634,-118.468811035,381531150534177850701900008_3815313085341775517118722409,2024,1,0,0,0,0,0,1
34.155231476,-118.444419861,381555542534155250374407676_3815557005341552233786108810,2024,1,0,0,0,0,0,1
34.187641144,-118.453781128,3815455475341876593254378110_381546909534187658123649465,2021,1,0,0,0,0,0,1
34.193939209,-118.431419373,381568732534193942123031561_3815685695341939437546309163,2021,1,0,0,0,0,0,1
34.233848572,-118.411026001,381588554534234202272242349_3815891185342336624050067065,2024,1,0,0,0,0,1,0
34.229568481,-118.473236084,3815268005342320807113560619_381526767534228607627963304,2024,1,0,0,0,0,0,1
34.246368408,-118.587120056,3814129415342463647168218239_3814118575342463627190874152,2024,1,0,0,0,0,0,1
34.246368408,-118.587120056,3814118575342463627190874152_3814129415342463647168218239,2024,1,0,0,0,0,0,1
34.175476074,-118.46774292,3815322815341752597097321652_3815322405341754767097321651,2024,1,0,0,0,0,0,1
34.232440948,-118.472976685,3815270195342319381887607901_3815270255342338877097285372,2024,1,0,0,0,0,0,1
34.171092987,-118.522888184,381472873534171108697095127_381477974534171117305705196,2024,1,0,0,0,1,0,0
34.159408569,-118.469970703,3815300885341595257121059754_381530124534159367269574466,2024,1,0,0,0,0,0,1
34.158222198,-118.456184387,38154385353415828915298176_381542718534158635701936590,2024,1,0,0,0,0,0,1
34.168315887,-118.468688965,381531677534168919305532520_3815309135341676447118722393,2024,1,0,0,0,0,0,1
34.187782288,-118.474082947,3815259125341872497097321636_381525883534188827631892092,2024,1,0,0,0,0,0,1
34.167800903,-118.589103699,381410567534167836365310898_3814110515341677504038920357,2024,1,0,0,0,0,0,1
34.162460327,-118.471138,381528899534162420269577739_381528172534163308269577740,2024,1,0,0,0,0,0,1
34.151809692,-118.467300415,3815327465341518391804672222_3815324475341519587094867550,2024,1,0,0,0,0,0,1
34.2486763,-118.456542969,381543448534248666122724389_3815434555342490747936593549,2021,1,0,0,0,0,0,1
34.158351898,-118.468437195,381531622534158384786489820_381531581534158336269576834,2024,1,0,0,0,0,1,0
34.15612793,-118.425376892,38157693153415664135362992_3815735895341559016313641120,2024,1,0,0,0,0,0,1
34.179389954,-118.454719543,3815451745341794066788356136_3815453385341794064818902921,2021,1,0,0,0,0,0,1
34.233295441,-118.405136108,3815948415342332797710771227_3815949955342333827710771228,2021,0,1,0,0,0,1,0
34.233295441,-118.405136108,3815949955342333827710771228_3815948415342332797710771227,2021,0,1,0,0,0,1,0
34.159324646,-118.459960938,3815406335341592646773286467_3815398635341594126773286466,2024,1,0,0,0,0,0,1
34.159507751,-118.462173462,3815388625341595257094867510_38153782653415956835363002,2024,1,0,0,0,1,0,0
34.165103912,-118.489616394,3815095025341651226382480905_381511390534165130305706226,2024,1,0,0,0,0,0,1
34.154338837,-118.395980835,381603708534154354299534127_381604616534154350805394691,2024,1,0,0,0,0,0,1
34.153579712,-118.468139648,3815318455341535897121059735_381531858534153231269571564,2024,1,0,0,0,0,0,1
34.171279907,-118.508010864,3814949805341712821733962055_3814847725341712701733961944,2024,1,0,0,0,0,0,1
34.169231415,-118.467933655,3815319825341690847094867499_3815320945341693337094867498,2024,1,0,0,0,0,0,1
34.232559204,-118.409881592,381590235534232219340151761_381590110534232610340151752,2024,1,0,0,0,0,0,1
34.17339325,-118.549102783,381446700534173481697095409_381451826534173389122456244,2024,1,0,0,0,0,0,1
34.171920776,-118.467544556,381532455534171401552448040_3815323845341739598534411102,2024,1,0,0,0,0,0,1
34.156421661,-118.414352417,381585078534156442122417400_3815860755341563596313641126,2024,1,0,0,0,0,0,1
34.237083435,-118.414489746,3815851205342374024050067075_3815864455342363424050067074,2024,1,0,0,0,0,0,1
34.260261536,-118.438491821,381562033534259636297524298_3815612705342603635376004285,2024,1,0,0,0,0,1,0
34.210720062,-118.473426819,3815265695342111747113560616_381526546534208650362709556,2024,1,0,0,0,0,0,1
34.22089386,-118.410072327,381589792534221462306525959_381590549534218593306526271,2024,1,0,0,0,0,0,1
34.167987823,-118.583396912,3814161115341678846090812060_3814167015341680401831354331,2024,1,0,0,0,0,0,1
34.156921387,-118.411018372,381589609534156810361119302_381588850534156922361119308,2024,1,0,0,0,0,0,1
34.155174255,-118.474876404,3815251575341551724818915545_381525078534155183269580218,2019,1,0,0,0,0,0,1
34.200366974,-118.588447571,3814115245342003264020620837_3814115245342004244277800271,2019,1,0,0,0,0,1,0
34.186580658,-118.528930664,3814715445341866188682220033_3814702615341866158682220026,2019,1,0,0,0,0,1,0
34.215579987,-118.571029663,381428960534215600123040841_3814289605342155206399479972,2019,1,0,0,0,0,1,0
34.201160431,-118.553504944,3814466145342011696399711551_381446467534201170123292683,2019,0,1,0,0,0,1,0
34.197849274,-118.501373291,3814986375341976467515665974_381498639534197862364057313,2019,0,1,0,0,0,0,1
34.168182373,-118.534599304,3814653075341682511468895494_3814656085341681297366033914,2019,1,0,0,0,0,0,1
34.257293701,-118.465751648,3815339965342572925563896249_3815344015342572897595081535,2019,1,0,0,0,0,0,1
34.211227417,-118.508750916,381491263534210033368017044_3814912535342119647345652777,2019,0,1,0,0,0,1,0
34.197479248,-118.534767151,381465234534197499123072641_3814652575341974296248727810,2019,1,0,0,0,0,1,0
34.212047577,-118.588478088,3814114945342126004020620863_3814114975342120186403151685,2019,1,0,0,0,0,0,1
34.167121887,-118.492210388,3815077945341671066312246116_381507639534167111122732539,2019,1,0,0,0,0,0,1
34.193820953,-118.561752319,3814382895341938316790190535_3814380435341938316790190540,2019,0,1,0,0,0,1,0
34.208370209,-118.540458679,3814596365342084006786567282_381459518534208400122872988,2019,1,0,0,0,0,0,1
34.208370209,-118.540458679,381459518534208400122872988_3814596365342084006786567282,2019,1,0,0,0,0,0,1
34.186618805,-118.498710632,3815013285341866344619435168_381500849534186635122780512,2019,1,0,0,0,0,0,1
34.208469391,-118.456687927,3815441965342084614075794465_3815431385342084594075794463,2019,0,0,1,0,1,0,0
34.221618652,-118.440429688,381559553534221648123045398_3815595605342214947490659480,2019,1,0,0,0,0,1,0
34.20847702,-118.466209412,3815337985342086669919363880_381533794534208464122872883,2019,0,0,1,0,0,0,1
34.186580658,-118.541770935,3814589705341866034038934351_3814573555341866014268777352,2020,1,0,0,0,0,1,0
34.228649139,-118.524391174,3814753145342286527927798686_3814757905342286508219342166,2019,1,0,0,0,0,1,0
34.201190948,-118.411628723,3815885095342012116732107179_3815881155342012116734668590,2019,1,0,0,0,0,1,0
34.202079773,-118.413803101,3815862025342018746734668598_3815862025342021177875194776,2019,1,0,0,0,0,0,1
34.201129913,-118.403564453,381596573534200960361448836_38159640053420142218154013,2019,1,0,0,0,0,1,0
34.23575592,-118.588546753,3814114485342359114818899554_3814114505342356066762850772,2020,0,0,1,0,1,0,0
34.23575592,-118.588546753,3814114505342356066762850772_3814114485342359114818899554,2020,0,0,1,0,1,0,0
34.198722839,-118.41381073,381586207534198482122950848_3815862055341988974076044712,2019,1,0,0,0,0,0,1
34.201251984,-118.478477478,3815216155342012555636324699_3815211625342012534035470166,2019,1,0,0,0,0,1,0
34.200286865,-118.472427368,3815275695342010397221986248_3815275805342002588693017703,2019,0,0,1,0,0,1,0
34.200286865,-118.472427368,3815275805342002588693017703_3815275695342010397221986248,2019,0,0,1,0,0,1,0
34.172241211,-118.509788513,381490159534172260122732593_3814902945341722606309372658,2019,1,0,0,0,0,1,0
34.256221771,-118.429397583,3815695845342571614038987370_3815708025342560114038987367,2020,0,0,1,0,0,1,0
34.256221771,-118.429397583,3815708025342560114038987367_3815695845342571614038987370,2020,0,0,1,0,0,1,0
34.248329163,-118.403068542,3815969035342482995631152077_381597002534248368906856741,2020,1,0,0,0,0,1,0
34.193855286,-118.536369324,3814637895341938636337044976_3814634345341938636219736965,2019,1,0,0,0,0,0,1
34.179409027,-118.409996033,3815904735341794147348798315_3815899595341794094048850812,2019,1,0,0,0,0,0,1
34.201091766,-118.541496277,3814584785342010764033816937_3814595655342010814033816932,2019,0,0,1,1,0,0,0
34.183101654,-118.396530151,381603531534183029123370726_3816035315341831478639031723,2019,0,0,1,0,0,0,1
34.239181519,-118.55355835,3814464205342392176556265344_3814464185342391245920135436,2019,1,0,0,0,1,0,0
34.239181519,-118.55355835,3814464185342391245920135436_3814464205342392176556265344,2019,1,0,0,0,1,0,0
34.222789764,-118.432739258,381567237534222821123031583_3815672435342225324075694582,2019,1,0,0,0,0,1,0
34.164890289,-118.412071228,381588433534164882123292224_3815879135341648851916620225,2019,1,0,0,0,0,1,0
34.188362122,-118.588302612,381411539534188373123414501_3814117025341883745950431797,2019,1,0,0,0,0,0,1
34.242710114,-118.584182739,3814158095342426236556306772_381415809534242736122684510,2019,1,0,0,0,0,0,1
34.242710114,-118.584182739,381415809534242736122684510_3814158095342426236556306772,2019,1,0,0,0,0,0,1
34.210674286,-118.411628723,381588622534209635361439491_381588382534210771361439264,2019,0,0,1,0,0,1,0
34.186538696,-118.483650208,3815163435341866501564257015_381516338534186508316560533,2019,1,0,0,0,0,0,1
34.18844223,-118.519691467,3814802995341901696777969379_3814803135341868886777969382,2019,1,0,0,0,0,0,1
34.201557159,-118.579719543,3814202585342017496790623971_3814202545342014266790623966,2020,0,1,0,0,0,0,1
34.22819519,-118.582183838,381415828534228224123328830_3814184455342282214020558010,2019,1,0,0,1,0,0,0
34.22819519,-118.582183838,3814184455342282214020558010_381415828534228224123328830,2019,1,0,0,1,0,0,0
